"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1476","Entre Rios do Oeste","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477","Entre Rios do Oeste","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478","Entre Rios do Oeste","Leitos Hospitalares - SUS - Total",20,20,20,20,20,20,20,20,20,20,20
"1479","Entre Rios do Oeste","Leitos Hospitalares - SUS - Cirúrgicos",4,4,4,4,4,4,4,4,4,4,4
"1480","Entre Rios do Oeste","Leitos Hospitalares - SUS - Clínicos",8,8,8,8,8,8,8,8,8,8,8
"1481","Entre Rios do Oeste","Leitos Hospitalares - SUS - Obstétricos",4,4,4,4,4,4,4,4,4,4,4
"1482","Entre Rios do Oeste","Leitos Hospitalares - SUS - Pediátricos",4,4,4,4,4,4,4,4,4,4,4
"1483","Entre Rios do Oeste","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484","Entre Rios do Oeste","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485","Esperança Nova","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486","Esperança Nova","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487","Esperança Nova","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488","Esperança Nova","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","Esperança Nova","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490","Esperança Nova","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491","Esperança Nova","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492","Esperança Nova","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493","Esperança Nova","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494","Esperança Nova","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495","Esperança Nova","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496","Esperança Nova","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497","Esperança Nova","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498","Esperança Nova","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499","Espigão Alto do Iguaçu","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500","Espigão Alto do Iguaçu","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","Espigão Alto do Iguaçu","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502","Espigão Alto do Iguaçu","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503","Espigão Alto do Iguaçu","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504","Espigão Alto do Iguaçu","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505","Espigão Alto do Iguaçu","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506","Espigão Alto do Iguaçu","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507","Espigão Alto do Iguaçu","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508","Espigão Alto do Iguaçu","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509","Espigão Alto do Iguaçu","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510","Espigão Alto do Iguaçu","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511","Espigão Alto do Iguaçu","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512","Espigão Alto do Iguaçu","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513","Farol","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514","Farol","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515","Farol","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516","Farol","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517","Farol","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518","Farol","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519","Farol","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","Farol","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521","Farol","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","Farol","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523","Farol","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524","Farol","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525","Farol","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526","Farol","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527","Faxinal","Leitos Hospitalares - Existente - Total",82,82,82,82,82,82,30,30,30,30,30
"1528","Faxinal","Leitos Hospitalares - Existente - Cirúrgicos",11,11,11,11,11,11,5,5,5,5,5
"1529","Faxinal","Leitos Hospitalares - Existente - Clínicos",39,39,39,39,39,39,14,14,14,14,14
"1530","Faxinal","Leitos Hospitalares - Existente - Obstétricos",18,18,18,18,18,18,7,7,7,7,7
"1531","Faxinal","Leitos Hospitalares - Existente - Pediátricos",14,14,14,14,14,14,4,4,4,4,4
"1532","Faxinal","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533","Faxinal","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","Faxinal","Leitos Hospitalares - SUS - Total",63,30,30,30,30,30,30,30,30,30,30
"1535","Faxinal","Leitos Hospitalares - SUS - Cirúrgicos",7,5,5,5,5,5,5,5,5,5,5
"1536","Faxinal","Leitos Hospitalares - SUS - Clínicos",28,14,14,14,14,14,14,14,14,14,14
"1537","Faxinal","Leitos Hospitalares - SUS - Obstétricos",16,7,7,7,7,7,7,7,7,7,7
"1538","Faxinal","Leitos Hospitalares - SUS - Pediátricos",12,4,4,4,4,4,4,4,4,4,4
"1539","Faxinal","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540","Faxinal","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541","Fazenda Rio Grande","Leitos Hospitalares - Existente - Total",32,32,32,32,48,48,48,48,48,48,47
"1542","Fazenda Rio Grande","Leitos Hospitalares - Existente - Cirúrgicos",4,4,4,4,4,4,4,4,4,4,1
"1543","Fazenda Rio Grande","Leitos Hospitalares - Existente - Clínicos",10,10,6,6,16,16,16,16,16,16,22
"1544","Fazenda Rio Grande","Leitos Hospitalares - Existente - Obstétricos",9,9,14,14,14,14,14,14,14,14,14
"1545","Fazenda Rio Grande","Leitos Hospitalares - Existente - Pediátricos",9,9,8,8,14,14,14,14,14,14,10
"1546","Fazenda Rio Grande","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547","Fazenda Rio Grande","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548","Fazenda Rio Grande","Leitos Hospitalares - SUS - Total",32,32,32,32,48,48,48,48,48,48,47
"1549","Fazenda Rio Grande","Leitos Hospitalares - SUS - Cirúrgicos",4,4,4,4,4,4,4,4,4,4,1
"1550","Fazenda Rio Grande","Leitos Hospitalares - SUS - Clínicos",10,10,6,6,16,16,16,16,16,16,22
"1551","Fazenda Rio Grande","Leitos Hospitalares - SUS - Obstétricos",9,9,14,14,14,14,14,14,14,14,14
"1552","Fazenda Rio Grande","Leitos Hospitalares - SUS - Pediátricos",9,9,8,8,14,14,14,14,14,14,10
"1553","Fazenda Rio Grande","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554","Fazenda Rio Grande","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555","Fênix","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556","Fênix","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557","Fênix","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558","Fênix","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559","Fênix","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560","Fênix","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561","Fênix","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562","Fênix","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563","Fênix","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564","Fênix","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565","Fênix","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566","Fênix","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567","Fênix","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568","Fênix","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569","Fernandes Pinheiro","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570","Fernandes Pinheiro","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571","Fernandes Pinheiro","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572","Fernandes Pinheiro","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573","Fernandes Pinheiro","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574","Fernandes Pinheiro","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575","Fernandes Pinheiro","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576","Fernandes Pinheiro","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577","Fernandes Pinheiro","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","Fernandes Pinheiro","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579","Fernandes Pinheiro","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","Fernandes Pinheiro","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","Fernandes Pinheiro","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","Fernandes Pinheiro","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","Figueira","Leitos Hospitalares - Existente - Total",28,28,28,28,28,28,28,31,31,31,31
"1584","Figueira","Leitos Hospitalares - Existente - Cirúrgicos",2,2,2,2,2,2,2,2,2,2,2
"1585","Figueira","Leitos Hospitalares - Existente - Clínicos",18,18,18,18,18,18,18,21,21,21,21
"1586","Figueira","Leitos Hospitalares - Existente - Obstétricos",3,3,3,3,3,3,3,3,3,3,3
"1587","Figueira","Leitos Hospitalares - Existente - Pediátricos",5,5,5,5,5,5,5,5,5,5,5
"1588","Figueira","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589","Figueira","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590","Figueira","Leitos Hospitalares - SUS - Total",28,28,28,28,28,28,28,31,31,31,31
"1591","Figueira","Leitos Hospitalares - SUS - Cirúrgicos",2,2,2,2,2,2,2,2,2,2,2
"1592","Figueira","Leitos Hospitalares - SUS - Clínicos",18,18,18,18,18,18,18,21,21,21,21
"1593","Figueira","Leitos Hospitalares - SUS - Obstétricos",3,3,3,3,3,3,3,3,3,3,3
"1594","Figueira","Leitos Hospitalares - SUS - Pediátricos",5,5,5,5,5,5,5,5,5,5,5
"1595","Figueira","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596","Figueira","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597","Flor da Serra do Sul","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598","Flor da Serra do Sul","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599","Flor da Serra do Sul","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600","Flor da Serra do Sul","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601","Flor da Serra do Sul","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602","Flor da Serra do Sul","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","Flor da Serra do Sul","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604","Flor da Serra do Sul","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605","Flor da Serra do Sul","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606","Flor da Serra do Sul","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","Flor da Serra do Sul","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","Flor da Serra do Sul","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","Flor da Serra do Sul","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","Flor da Serra do Sul","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","Floraí","Leitos Hospitalares - Existente - Total",21,21,21,21,21,19,20,20,NA,NA,NA
"1612","Floraí","Leitos Hospitalares - Existente - Cirúrgicos",2,2,2,2,2,NA,NA,NA,NA,NA,NA
"1613","Floraí","Leitos Hospitalares - Existente - Clínicos",11,11,11,13,13,13,14,14,NA,NA,NA
"1614","Floraí","Leitos Hospitalares - Existente - Obstétricos",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"1615","Floraí","Leitos Hospitalares - Existente - Pediátricos",4,4,4,6,6,6,6,6,NA,NA,NA
"1616","Floraí","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","Floraí","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","Floraí","Leitos Hospitalares - SUS - Total",21,21,21,21,21,19,20,20,NA,NA,NA
"1619","Floraí","Leitos Hospitalares - SUS - Cirúrgicos",2,2,2,2,2,NA,NA,NA,NA,NA,NA
"1620","Floraí","Leitos Hospitalares - SUS - Clínicos",11,11,11,13,13,13,14,14,NA,NA,NA
"1621","Floraí","Leitos Hospitalares - SUS - Obstétricos",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"1622","Floraí","Leitos Hospitalares - SUS - Pediátricos",4,4,4,6,6,6,6,6,NA,NA,NA
"1623","Floraí","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","Floraí","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","Floresta","Leitos Hospitalares - Existente - Total",20,20,20,20,20,20,19,19,NA,NA,23
"1626","Floresta","Leitos Hospitalares - Existente - Cirúrgicos",3,3,3,3,3,3,NA,NA,NA,NA,2
"1627","Floresta","Leitos Hospitalares - Existente - Clínicos",7,7,7,11,11,11,13,13,NA,NA,15
"1628","Floresta","Leitos Hospitalares - Existente - Obstétricos",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"1629","Floresta","Leitos Hospitalares - Existente - Pediátricos",6,6,6,6,6,6,6,6,NA,NA,6
"1630","Floresta","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","Floresta","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","Floresta","Leitos Hospitalares - SUS - Total",20,20,20,20,20,20,19,19,NA,NA,23
"1633","Floresta","Leitos Hospitalares - SUS - Cirúrgicos",3,3,3,3,3,3,NA,NA,NA,NA,2
"1634","Floresta","Leitos Hospitalares - SUS - Clínicos",7,7,7,11,11,11,13,13,NA,NA,15
"1635","Floresta","Leitos Hospitalares - SUS - Obstétricos",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"1636","Floresta","Leitos Hospitalares - SUS - Pediátricos",6,6,6,6,6,6,6,6,NA,NA,6
"1637","Floresta","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638","Floresta","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","Florestópolis","Leitos Hospitalares - Existente - Total",22,22,22,22,22,22,22,22,22,22,22
"1640","Florestópolis","Leitos Hospitalares - Existente - Cirúrgicos",1,1,1,1,1,1,1,1,1,1,1
"1641","Florestópolis","Leitos Hospitalares - Existente - Clínicos",11,11,11,11,11,11,11,11,11,11,11
"1642","Florestópolis","Leitos Hospitalares - Existente - Obstétricos",6,6,6,6,6,6,6,6,6,6,6
"1643","Florestópolis","Leitos Hospitalares - Existente - Pediátricos",4,4,4,4,4,4,4,4,4,4,4
"1644","Florestópolis","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645","Florestópolis","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646","Florestópolis","Leitos Hospitalares - SUS - Total",22,22,22,22,22,22,22,22,22,22,22
"1647","Florestópolis","Leitos Hospitalares - SUS - Cirúrgicos",1,1,1,1,1,1,1,1,1,1,1
"1648","Florestópolis","Leitos Hospitalares - SUS - Clínicos",11,11,11,11,11,11,11,11,11,11,11
"1649","Florestópolis","Leitos Hospitalares - SUS - Obstétricos",6,6,6,6,6,6,6,6,6,6,6
"1650","Florestópolis","Leitos Hospitalares - SUS - Pediátricos",4,4,4,4,4,4,4,4,4,4,4
"1651","Florestópolis","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652","Florestópolis","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653","Flórida","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654","Flórida","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","Flórida","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656","Flórida","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","Flórida","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","Flórida","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","Flórida","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","Flórida","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","Flórida","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662","Flórida","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","Flórida","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664","Flórida","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","Flórida","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666","Flórida","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667","Formosa do Oeste","Leitos Hospitalares - Existente - Total",38,38,38,38,38,38,38,38,38,38,38
"1668","Formosa do Oeste","Leitos Hospitalares - Existente - Cirúrgicos",4,4,4,4,4,4,4,4,4,4,4
"1669","Formosa do Oeste","Leitos Hospitalares - Existente - Clínicos",20,20,20,20,20,20,20,20,20,20,20
"1670","Formosa do Oeste","Leitos Hospitalares - Existente - Obstétricos",6,6,6,6,6,6,6,6,6,6,6
"1671","Formosa do Oeste","Leitos Hospitalares - Existente - Pediátricos",8,8,8,8,8,8,8,8,8,8,8
"1672","Formosa do Oeste","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673","Formosa do Oeste","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674","Formosa do Oeste","Leitos Hospitalares - SUS - Total",31,31,31,31,31,31,31,31,31,31,31
"1675","Formosa do Oeste","Leitos Hospitalares - SUS - Cirúrgicos",3,3,3,3,3,3,3,3,3,3,3
"1676","Formosa do Oeste","Leitos Hospitalares - SUS - Clínicos",17,17,17,17,17,17,17,17,17,17,17
"1677","Formosa do Oeste","Leitos Hospitalares - SUS - Obstétricos",5,5,5,5,5,5,5,5,5,5,5
"1678","Formosa do Oeste","Leitos Hospitalares - SUS - Pediátricos",6,6,6,6,6,6,6,6,6,6,6
"1679","Formosa do Oeste","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680","Formosa do Oeste","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","Foz do Iguaçu","Leitos Hospitalares - Existente - Total",570,437,403,413,413,438,456,397,399,401,401
"1682","Foz do Iguaçu","Leitos Hospitalares - Existente - Cirúrgicos",210,183,178,178,174,176,176,147,160,167,133
"1683","Foz do Iguaçu","Leitos Hospitalares - Existente - Clínicos",207,138,114,114,118,132,150,145,135,141,166
"1684","Foz do Iguaçu","Leitos Hospitalares - Existente - Obstétricos",62,63,63,63,63,63,63,43,43,43,43
"1685","Foz do Iguaçu","Leitos Hospitalares - Existente - Pediátricos",75,35,35,35,35,37,37,38,40,40,38
"1686","Foz do Iguaçu","Leitos Hospitalares - Existente - Outras Especialidades",8,10,10,20,20,27,27,21,21,6,17
"1687","Foz do Iguaçu","Leitos Hospitalares - Existente - Hospital / Dia",8,8,3,3,3,3,3,3,NA,4,4
"1688","Foz do Iguaçu","Leitos Hospitalares - SUS - Total",412,309,235,245,245,277,308,289,271,274,281
"1689","Foz do Iguaçu","Leitos Hospitalares - SUS - Cirúrgicos",151,122,95,95,91,96,109,100,102,120,78
"1690","Foz do Iguaçu","Leitos Hospitalares - SUS - Clínicos",142,103,74,74,78,95,113,113,93,93,129
"1691","Foz do Iguaçu","Leitos Hospitalares - SUS - Obstétricos",42,42,29,29,29,29,29,28,28,28,28
"1692","Foz do Iguaçu","Leitos Hospitalares - SUS - Pediátricos",62,27,27,27,27,29,29,29,31,31,30
"1693","Foz do Iguaçu","Leitos Hospitalares - SUS - Outras Especialidades",7,7,7,17,17,25,25,17,17,2,16
"1694","Foz do Iguaçu","Leitos Hospitalares - SUS - Hospital / Dia",8,8,3,3,3,3,3,2,NA,NA,NA
"1695","Foz do Jordão","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
